0.00550079 0.00294258 34.8503 34.8503
0.00539899 0.00301848 35.8592 35.8592
0.000818617 0.0064484 88.7341 88.7341
0.00734511 0.00136282 15.6501 15.6501
0.00139351 0.00734425 84.0508 84.0508
0.00668509 0.000886888 11.7126 11.7126
0.00466511 0.00361097 43.6309 43.6309
0.00367602 0.00459122 55.5344 55.5344
0.00245164 0.00619147 71.6338 71.6338
0.0022161 0.00652933 74.659 74.659
0.00557132 0.00289069 34.1604 34.1604
0.00689655 0.00194498 21.998 21.998
0.00671119 0.00208551 23.7076 23.7076
0.00244099 0.00620683 71.7725 71.7725
0.00262393 0.00594424 69.3749 69.3749
0.00522078 0.00315453 37.6642 37.6642
0.00718188 0.00111159 13.403 13.403
0.00691434 0.00193085 21.8291 21.8291
0.00630312 0.00237418 27.3605 27.3605
0.00503575 0.00330065 39.5927 39.5927
0.00560482 0.00286623 33.8352 33.8352
0.0071915 0.00167794 18.918 18.918
0.00463423 0.00363801 43.978 43.978
0.00666203 0.00212131 24.1512 24.1512
0.00117148 0.00725249 86.0924 86.0924
0.00574524 0.00276487 32.4888 32.4888
0.00696402 0.00189055 21.3509 21.3509
0.00697847 0.00187856 21.2096 21.2096
0.00326879 0.00507552 60.8254 60.8254
0.00508709 0.00325957 39.0519 39.0519
0.00585108 0.00268957 31.491 31.491
0.00105266 0.00708919 87.0699 87.0699
0.00285557 0.00561947 66.3053 66.3053
0.00613986 0.00248746 28.832 28.832
0.00648514 0.000828422 11.3271 11.3271
0.00341073 0.0049008 58.9632 58.9632
0.00580339 0.00272339 31.9389 31.9389
0.00442685 0.00382493 46.3522 46.3522
0.00677744 0.00203643 23.1046 23.1046
0.00687481 0.000953476 12.1797 12.1797
0.00605354 0.00254751 29.6182 29.6182
0.00423121 0.00401031 48.6592 48.6592
0.00650331 0.00223444 25.572 25.572
0.00456872 0.00369605 44.72 44.72
0.0061171 0.00250328 29.0387 29.0387
0.0011422 0.00722078 86.3412 86.3412
0.00228541 0.00643065 73.7784 73.7784
0.00560473 0.00286629 33.836 33.836
0.00732435 0.00147657 16.7773 16.7773
0.00492672 0.000532011 9.74594 9.74594
0.00296706 0.00546778 64.823 64.823
0.00481159 0.00348528 42.0066 42.0066
0.0070914 0.00177933 20.0582 20.0582
0.00729531 0.00153766 17.408 17.408
0.0035192 0.00477157 57.5521 57.5521
0.00732193 0.00126763 14.7576 14.7576
0.00487721 0.0034303 41.291 41.291
0.00255385 0.00604443 70.2973 70.2973
0.00630302 0.00237425 27.3614 27.3614
0.0060656 0.000728576 10.7234 10.7234
0.00726245 0.00158948 17.9561 17.9561
0.00409961 0.00414036 50.2466 50.2466
0.000743845 0.00613641 89.1876 89.1876
0.00213672 0.00664069 75.6557 75.6557
0.00254047 0.00606364 70.4729 70.4729
0.00355431 0.000356759 9.12165 9.12165
0.00470133 0.0035795 43.2258 43.2258
0.00628969 0.00077888 11.0188 11.0188
0.00438262 0.00386604 46.8681 46.8681
0.00350589 0.00478723 57.7246 57.7246
0.00731261 0.00124946 14.5927 14.5927
0.00273693 0.00578438 67.8805 67.8805
0.0073322 0.00129301 14.9909 14.9909
0.00584383 0.0026947 31.559 31.559
0.00697868 0.00187839 21.2075 21.2075
0.00544273 0.00298571 35.4238 35.4238
0.00639852 0.00230783 26.5071 26.5071
0.00113754 0.00721525 86.3802 86.3802
0.0032818 0.00505924 60.6541 60.6541
0.00551828 0.00292966 34.6786 34.6786
